horodatage,tag,media,demi,seuil,filtre,nettoie,pics,n_pics_seuil,n_mots,n_nms,n_bords,n_centres_ecartes,n_plates,n_fenetres,D,K50,K50_frac,rang_eff,rang_eff_frac,cum3,cum6,cum10,gain6,cum6_nul,exces6,v1,v2,v3,v4,v5,v6,duree_s
2026-07-31T16:42:25,lemonde_d5_s6_noms_n5000,lemonde,5,6,noms,5000,,34594,5326,28418,16,655,0,27747,11,3,0.3000,8.06,0.8063,0.5049,0.7501,1.0000,1.250,0.6375,1.177,0.199795,0.181757,0.123335,0.088830,0.084425,0.071995,3
2026-07-31T16:42:28,lemonde_d5_s6_noms_propres_n5000,lemonde,5,6,noms_propres,5000,,4518,477,3297,2,103,0,3192,11,3,0.3000,7.45,0.7455,0.5469,0.7733,1.0000,1.289,0.6472,1.195,0.218501,0.197973,0.130377,0.084929,0.075143,0.066349,3
2026-07-31T16:42:33,lemonde_d10_s4_tous_n5000,lemonde,10,4,tous,5000,,164254,9816,127432,120,1547,0,125765,21,8,0.4000,17.46,0.8729,0.2694,0.4357,0.6209,1.452,0.3729,1.168,0.111421,0.086125,0.071807,0.059084,0.055431,0.051795,4
2026-07-31T16:42:38,lemonde_d10_s4_sans_verbes_n5000,lemonde,10,4,sans_verbes,5000,,153200,7847,117596,115,1506,0,115975,21,8,0.4000,17.31,0.8654,0.2734,0.4402,0.6247,1.467,0.3755,1.172,0.113560,0.087396,0.072468,0.059238,0.055579,0.051927,4
2026-07-31T16:42:43,lemonde_d10_s4_noms_n5000,lemonde,10,4,noms,5000,,136630,6256,104218,102,1409,0,102707,21,8,0.4000,17.18,0.8589,0.2766,0.4439,0.6284,1.480,0.3777,1.175,0.115397,0.088366,0.072805,0.059605,0.055881,0.051893,3
2026-07-31T16:42:46,lemonde_d10_s4_noms_propres_n5000,lemonde,10,4,noms_propres,5000,,15828,511,10293,11,182,0,10100,21,6,0.3000,14.84,0.7419,0.3404,0.5097,0.6812,1.699,0.4176,1.221,0.142581,0.109734,0.088035,0.059564,0.056076,0.053746,3
2026-07-31T16:42:51,lemonde_d10_s5_tous_n5000,lemonde,10,5,tous,5000,,75300,8671,59404,65,1001,0,58338,21,7,0.3500,16.04,0.8022,0.3061,0.4745,0.6516,1.582,0.4002,1.186,0.131746,0.096785,0.077582,0.060002,0.056551,0.051809,4
2026-07-31T16:42:57,lemonde_d10_s5_sans_verbes_n5000,lemonde,10,5,sans_verbes,5000,,71083,7261,55670,63,984,0,54623,21,7,0.3500,15.93,0.7967,0.3088,0.4775,0.6539,1.592,0.4020,1.188,0.133167,0.097647,0.078015,0.060128,0.056606,0.051954,4
2026-07-31T16:43:02,lemonde_d10_s5_noms_n5000,lemonde,10,5,noms,5000,,63802,5972,49815,58,932,0,48825,21,7,0.3500,15.83,0.7914,0.3112,0.4803,0.6567,1.601,0.4030,1.192,0.134570,0.098430,0.078213,0.060352,0.056775,0.051979,4
2026-07-31T16:43:05,lemonde_d10_s5_noms_propres_n5000,lemonde,10,5,noms_propres,5000,,7927,506,5365,7,130,0,5228,21,6,0.3000,13.54,0.6769,0.3743,0.5428,0.7075,1.809,0.4377,1.240,0.160327,0.118151,0.095807,0.059249,0.056402,0.052843,3
2026-07-31T16:43:09,lemonde_d10_s6_tous_n5000,lemonde,10,6,tous,5000,,40722,7214,32614,34,668,0,31912,21,6,0.3000,14.86,0.7431,0.3352,0.5049,0.6755,1.683,0.4221,1.196,0.148275,0.104356,0.082609,0.060787,0.057139,0.051704,3
2026-07-31T16:43:13,lemonde_d10_s6_sans_verbes_n5000,lemonde,10,6,sans_verbes,5000,,38546,6297,30692,33,659,0,30000,21,6,0.3000,14.79,0.7397,0.3370,0.5067,0.6765,1.689,0.4223,1.200,0.149184,0.105000,0.082819,0.060715,0.057103,0.051896,3
2026-07-31T16:43:17,lemonde_d10_s6_noms_n5000,lemonde,10,6,noms,5000,,34594,5326,27483,30,628,0,26825,21,6,0.3000,14.69,0.7347,0.3394,0.5091,0.6786,1.697,0.4229,1.204,0.150615,0.105643,0.083134,0.060792,0.057068,0.051831,3
2026-07-31T16:43:20,lemonde_d10_s6_noms_propres_n5000,lemonde,10,6,noms_propres,5000,,4518,477,3150,3,97,0,3050,21,5,0.2500,12.54,0.6269,0.4016,0.5707,0.7288,1.902,0.4539,1.257,0.173616,0.123060,0.104954,0.060695,0.056639,0.051697,2
2026-07-31T16:43:26,lemonde_d15_s4_tous_n5000,lemonde,15,4,tous,5000,,164254,9816,123465,155,1505,0,121805,31,11,0.3667,25.44,0.8479,0.2069,0.3330,0.4718,1.665,0.2847,1.170,0.091698,0.062099,0.053060,0.046172,0.042127,0.037813,4
2026-07-31T16:43:31,lemonde_d15_s4_sans_verbes_n5000,lemonde,15,4,sans_verbes,5000,,153200,7847,113765,146,1464,0,112155,31,11,0.3667,25.14,0.8379,0.2112,0.3380,0.4767,1.690,0.2874,1.176,0.094023,0.063345,0.053810,0.046450,0.042223,0.038156,4
2026-07-31T16:43:36,lemonde_d15_s4_noms_n5000,lemonde,15,4,noms,5000,,136630,6256,100718,130,1372,0,99216,31,11,0.3667,24.89,0.8295,0.2145,0.3420,0.4810,1.710,0.2894,1.182,0.096046,0.064145,0.054269,0.046584,0.042749,0.038239,4
2026-07-31T16:43:40,lemonde_d15_s4_noms_propres_n5000,lemonde,15,4,noms_propres,5000,,15828,511,9839,16,176,0,9647,31,9,0.3000,20.48,0.6826,0.2782,0.4152,0.5518,2.076,0.3374,1.230,0.125848,0.083909,0.068449,0.050474,0.044332,0.042209,3
2026-07-31T16:43:44,lemonde_d15_s5_tous_n5000,lemonde,15,5,tous,5000,,75300,8671,57909,80,977,0,56852,31,10,0.3333,22.84,0.7613,0.2429,0.3724,0.5090,1.862,0.3130,1.190,0.112748,0.071406,0.058701,0.047923,0.043227,0.038420,3
2026-07-31T16:43:49,lemonde_d15_s5_sans_verbes_n5000,lemonde,15,5,sans_verbes,5000,,71083,7261,54222,77,960,0,53185,31,10,0.3333,22.61,0.7536,0.2461,0.3761,0.5125,1.880,0.3150,1.194,0.114438,0.072358,0.059279,0.048173,0.043169,0.038674,3
2026-07-31T16:43:53,lemonde_d15_s5_noms_n5000,lemonde,15,5,noms,5000,,63802,5972,48486,72,911,0,47503,31,10,0.3333,22.40,0.7467,0.2486,0.3792,0.5158,1.896,0.3161,1.200,0.116024,0.073077,0.059526,0.048170,0.043602,0.038760,3
2026-07-31T16:43:56,lemonde_d15_s5_noms_propres_n5000,lemonde,15,5,noms_propres,5000,,7927,506,5176,10,127,0,5039,31,8,0.2667,18.12,0.6039,0.3134,0.4534,0.5879,2.267,0.3601,1.259,0.144584,0.092587,0.076269,0.052009,0.045545,0.042451,2
2026-07-31T16:44:00,lemonde_d15_s6_tous_n5000,lemonde,15,6,tous,5000,,40722,7214,31926,44,650,0,31232,31,9,0.3000,20.69,0.6898,0.2716,0.4041,0.5388,2.021,0.3358,1.204,0.129983,0.078452,0.063163,0.049327,0.043940,0.039283,3
2026-07-31T16:44:04,lemonde_d15_s6_sans_verbes_n5000,lemonde,15,6,sans_verbes,5000,,38546,6297,30028,42,641,0,29345,31,9,0.3000,20.53,0.6842,0.2739,0.4068,0.5412,2.034,0.3367,1.208,0.131272,0.079184,0.063477,0.049542,0.043772,0.039565,3
2026-07-31T16:44:08,lemonde_d15_s6_noms_n5000,lemonde,15,6,noms,5000,,34594,5326,26883,39,613,0,26231,31,9,0.3000,20.36,0.6786,0.2761,0.4092,0.5438,2.046,0.3372,1.214,0.132713,0.079692,0.063683,0.049379,0.044068,0.039688,3
2026-07-31T16:44:11,lemonde_d15_s6_noms_propres_n5000,lemonde,15,6,noms_propres,5000,,4518,477,3057,5,94,0,2958,31,7,0.2333,16.36,0.5453,0.3426,0.4838,0.6178,2.419,0.3810,1.270,0.159222,0.097931,0.085407,0.052303,0.046170,0.042786,2
2026-07-31T16:44:17,lemonde_d25_s4_tous_n5000,lemonde,25,4,tous,5000,,164254,9816,117948,215,1447,0,116286,51,19,0.3800,40.21,0.8042,0.1545,0.2468,0.3423,2.057,0.2091,1.180,0.073852,0.042355,0.038289,0.036339,0.029161,0.026786,5
2026-07-31T16:44:23,lemonde_d25_s4_sans_verbes_n5000,lemonde,25,4,sans_verbes,5000,,153200,7847,108433,203,1407,0,106823,51,18,0.3600,39.59,0.7918,0.1580,0.2513,0.3475,2.094,0.2118,1.187,0.076178,0.043418,0.038384,0.037004,0.029379,0.026970,5
2026-07-31T16:44:28,lemonde_d25_s4_noms_n5000,lemonde,25,4,noms,5000,,136630,6256,95905,182,1316,0,94407,51,18,0.3600,39.08,0.7817,0.1607,0.2550,0.3518,2.125,0.2136,1.194,0.078068,0.044183,0.038435,0.037491,0.029642,0.027164,4
2026-07-31T16:44:32,lemonde_d25_s4_noms_propres_n5000,lemonde,25,4,noms_propres,5000,,15828,511,9303,22,168,0,9113,51,14,0.2800,30.17,0.6034,0.2202,0.3293,0.4307,2.744,0.2646,1.244,0.108298,0.061893,0.049974,0.042925,0.034755,0.031429,3
2026-07-31T16:44:36,lemonde_d25_s5_tous_n5000,lemonde,25,5,tous,5000,,75300,8671,55946,121,937,0,54888,51,17,0.3400,35.17,0.7033,0.1845,0.2827,0.3805,2.356,0.2359,1.199,0.093614,0.049471,0.041409,0.039552,0.030594,0.028091,4
2026-07-31T16:44:41,lemonde_d25_s5_sans_verbes_n5000,lemonde,25,5,sans_verbes,5000,,71083,7261,52308,116,920,0,51272,51,16,0.3200,34.67,0.6934,0.1877,0.2864,0.3846,2.387,0.2380,1.203,0.095432,0.050330,0.041926,0.039771,0.030699,0.028246,3
2026-07-31T16:44:45,lemonde_d25_s5_noms_n5000,lemonde,25,5,noms,5000,,63802,5972,46759,108,873,0,45778,51,16,0.3200,34.29,0.6858,0.1899,0.2892,0.3879,2.410,0.2390,1.210,0.096879,0.050893,0.042111,0.039879,0.030934,0.028538,3
2026-07-31T16:44:49,lemonde_d25_s5_noms_propres_n5000,lemonde,25,5,noms_propres,5000,,7927,506,4950,14,122,0,4814,51,12,0.2400,25.49,0.5098,0.2558,0.3701,0.4748,3.084,0.2923,1.266,0.128440,0.069683,0.057686,0.045318,0.036721,0.032272,3
2026-07-31T16:44:53,lemonde_d25_s6_tous_n5000,lemonde,25,6,tous,5000,,40722,7212,30999,68,624,0,30307,51,15,0.3000,31.01,0.6202,0.2116,0.3134,0.4125,2.612,0.2587,1.211,0.110272,0.055864,0.045436,0.040904,0.031640,0.029268,3
2026-07-31T16:44:57,lemonde_d25_s6_sans_verbes_n5000,lemonde,25,6,sans_verbes,5000,,38546,6295,29123,66,615,0,28442,51,15,0.3000,30.62,0.6124,0.2141,0.3165,0.4157,2.637,0.2603,1.216,0.111810,0.056584,0.045745,0.041193,0.031751,0.029410,3
2026-07-31T16:45:01,lemonde_d25_s6_noms_n5000,lemonde,25,6,noms,5000,,34594,5324,26074,60,589,0,25425,51,15,0.3000,30.30,0.6061,0.2162,0.3191,0.4184,2.659,0.2607,1.224,0.113124,0.057053,0.046006,0.041179,0.032075,0.029647,3
2026-07-31T16:45:04,lemonde_d25_s6_noms_propres_n5000,lemonde,25,6,noms_propres,5000,,4518,477,2956,9,89,0,2858,51,10,0.2000,22.50,0.4500,0.2845,0.4016,0.5076,3.347,0.3141,1.279,0.141952,0.076294,0.066224,0.045849,0.037342,0.033941,2
2026-07-31T16:45:12,lemonde_d50_s4_tous_n5000,lemonde,50,4,tous,5000,,164254,9815,109081,378,1350,0,107353,101,37,0.3700,74.43,0.7443,0.1122,0.1705,0.2282,2.842,0.1399,1.219,0.054777,0.032310,0.025070,0.021978,0.019360,0.017038,7
2026-07-31T16:45:19,lemonde_d50_s4_sans_verbes_n5000,lemonde,50,4,sans_verbes,5000,,153200,7846,99884,355,1311,0,98218,101,36,0.3600,72.99,0.7299,0.1150,0.1747,0.2330,2.912,0.1422,1.229,0.056728,0.032308,0.025916,0.022555,0.019793,0.017403,6
2026-07-31T16:45:26,lemonde_d50_s4_noms_n5000,lemonde,50,4,noms,5000,,136630,6255,88160,314,1225,0,86621,101,36,0.3600,71.89,0.7189,0.1171,0.1777,0.2368,2.962,0.1437,1.237,0.058198,0.032341,0.026515,0.022934,0.020061,0.017641,5
2026-07-31T16:45:30,lemonde_d50_s4_noms_propres_n5000,lemonde,50,4,noms_propres,5000,,15828,511,8449,31,153,0,8265,101,27,0.2700,51.28,0.5128,0.1637,0.2452,0.3134,4.087,0.1918,1.279,0.085885,0.041517,0.036278,0.032641,0.026003,0.022902,3
2026-07-31T16:45:36,lemonde_d50_s5_tous_n5000,lemonde,50,5,tous,5000,,75300,8670,52704,201,885,0,51618,101,33,0.3300,63.59,0.6359,0.1344,0.1998,0.2609,3.331,0.1620,1.234,0.070809,0.033643,0.029962,0.025611,0.021274,0.018544,5
2026-07-31T16:45:42,lemonde_d50_s5_sans_verbes_n5000,lemonde,50,5,sans_verbes,5000,,71083,7260,49156,194,869,0,48093,101,33,0.3300,62.36,0.6236,0.1369,0.2035,0.2650,3.392,0.1640,1.241,0.072587,0.033745,0.030572,0.026103,0.021641,0.018868,5
2026-07-31T16:45:48,lemonde_d50_s5_noms_n5000,lemonde,50,5,noms,5000,,63802,5972,43916,177,824,0,42915,101,33,0.3300,61.52,0.6152,0.1386,0.2059,0.2682,3.431,0.1650,1.248,0.073776,0.033827,0.030974,0.026408,0.021824,0.019068,5
2026-07-31T16:45:52,lemonde_d50_s5_noms_propres_n5000,lemonde,50,5,noms_propres,5000,,7927,506,4605,21,111,0,4473,101,23,0.2300,41.15,0.4115,0.1938,0.2830,0.3561,4.717,0.2189,1.293,0.105608,0.047978,0.040212,0.036922,0.028224,0.024104,3
2026-07-31T16:45:57,lemonde_d50_s6_tous_n5000,lemonde,50,6,tous,5000,,40722,7211,29530,108,591,0,28831,101,30,0.3000,54.73,0.5473,0.1544,0.2258,0.2894,3.763,0.1815,1.244,0.084942,0.036074,0.033340,0.028634,0.022847,0.019948,4
2026-07-31T16:46:01,lemonde_d50_s6_sans_verbes_n5000,lemonde,50,6,sans_verbes,5000,,38546,6294,27695,106,583,0,27006,101,30,0.3000,53.66,0.5366,0.1568,0.2292,0.2931,3.820,0.1833,1.250,0.086706,0.036615,0.033521,0.029008,0.023146,0.020209,3
2026-07-31T16:46:06,lemonde_d50_s6_noms_n5000,lemonde,50,6,noms,5000,,34594,5324,24811,94,557,0,24160,101,30,0.3000,52.94,0.5294,0.1584,0.2315,0.2960,3.858,0.1839,1.259,0.087875,0.037061,0.033466,0.029399,0.023289,0.020376,3
2026-07-31T16:46:09,lemonde_d50_s6_noms_propres_n5000,lemonde,50,6,noms_propres,5000,,4518,477,2767,13,81,0,2673,101,19,0.1900,34.95,0.3495,0.2197,0.3139,0.3910,5.232,0.2429,1.292,0.119028,0.053741,0.046920,0.039432,0.029587,0.025234,3
2026-07-31T16:46:13,lemonde3j_d5_s4_tous_n0,lemonde3j,5,4,tous,0,,76267,8512,54474,107,0,0,54367,11,4,0.4000,8.47,0.8470,0.4686,0.7364,1.0000,1.227,0.6202,1.187,0.189392,0.165030,0.114222,0.099297,0.092284,0.076131,2
2026-07-31T16:46:16,lemonde3j_d5_s4_sans_verbes_n0,lemonde3j,5,4,sans_verbes,0,,71880,7105,50754,103,0,0,50651,11,4,0.4000,8.43,0.8426,0.4722,0.7382,1.0000,1.230,0.6199,1.191,0.191269,0.165996,0.114975,0.098871,0.091606,0.075525,2
2026-07-31T16:46:18,lemonde3j_d5_s4_noms_n0,lemonde3j,5,4,noms,0,,64361,5846,45150,96,0,0,45054,11,4,0.4000,8.38,0.8383,0.4751,0.7397,1.0000,1.233,0.6205,1.192,0.193227,0.166911,0.114981,0.098507,0.091085,0.075021,1
2026-07-31T16:46:20,lemonde3j_d5_s4_noms_propres_n0,lemonde3j,5,4,noms_propres,0,,8546,503,5157,14,0,0,5143,11,3,0.3000,7.59,0.7587,0.5240,0.7795,1.0000,1.299,0.6490,1.201,0.223241,0.183070,0.117720,0.100502,0.088246,0.066729,1
2026-07-31T16:46:22,lemonde3j_d5_s5_tous_n0,lemonde3j,5,5,tous,0,,36998,6624,26483,64,0,0,26419,11,3,0.3000,7.85,0.7847,0.5074,0.7626,1.0000,1.271,0.6303,1.210,0.213635,0.180392,0.113401,0.097106,0.089571,0.068533,1
2026-07-31T16:46:25,lemonde3j_d5_s5_sans_verbes_n0,lemonde3j,5,5,sans_verbes,0,,35099,5878,24897,61,0,0,24836,11,3,0.3000,7.81,0.7810,0.5102,0.7639,1.0000,1.273,0.6295,1.214,0.215224,0.181106,0.113870,0.096431,0.088863,0.068430,1
2026-07-31T16:46:27,lemonde3j_d5_s5_noms_n0,lemonde3j,5,5,noms,0,,31517,5031,22252,57,0,0,22195,11,3,0.3000,7.77,0.7775,0.5126,0.7654,1.0000,1.276,0.6305,1.214,0.216693,0.181660,0.114225,0.096260,0.088156,0.068438,1
2026-07-31T16:46:29,lemonde3j_d5_s5_noms_propres_n0,lemonde3j,5,5,noms_propres,0,,4541,487,2836,9,0,0,2827,11,3,0.3000,7.08,0.7078,0.5512,0.8001,1.0000,1.334,0.6627,1.207,0.242093,0.194810,0.114265,0.102208,0.086423,0.060341,1
2026-07-31T16:46:32,lemonde3j_d5_s6_tous_n0,lemonde3j,5,6,tous,0,,20850,5148,15054,45,0,0,15009,11,3,0.3000,7.44,0.7440,0.5325,0.7804,1.0000,1.301,0.6386,1.222,0.228474,0.189492,0.114506,0.095330,0.088988,0.063628,1
2026-07-31T16:46:34,lemonde3j_d5_s6_sans_verbes_n0,lemonde3j,5,6,sans_verbes,0,,19803,4696,14178,43,0,0,14135,11,3,0.3000,7.41,0.7414,0.5342,0.7810,1.0000,1.302,0.6385,1.223,0.230078,0.189339,0.114769,0.095061,0.088126,0.063616,1
2026-07-31T16:46:36,lemonde3j_d5_s6_noms_n0,lemonde3j,5,6,noms,0,,17740,4067,12650,42,0,0,12608,11,3,0.3000,7.37,0.7374,0.5366,0.7823,1.0000,1.304,0.6382,1.226,0.231898,0.189971,0.114719,0.094739,0.087280,0.063700,1
2026-07-31T16:46:38,lemonde3j_d5_s6_noms_propres_n0,lemonde3j,5,6,noms_propres,0,,2760,452,1753,5,0,0,1748,11,3,0.3000,6.72,0.6723,0.5727,0.8197,1.0000,1.366,0.6809,1.204,0.254209,0.201200,0.117266,0.106221,0.085094,0.055668,1
2026-07-31T16:46:41,lemonde3j_d10_s4_tous_n0,lemonde3j,10,4,tous,0,,76267,8511,51687,183,0,0,51504,21,7,0.3500,15.68,0.7841,0.3139,0.4804,0.6517,1.601,0.3911,1.228,0.136285,0.105448,0.072168,0.062034,0.055534,0.048888,2
2026-07-31T16:46:44,lemonde3j_d10_s4_sans_verbes_n0,lemonde3j,10,4,sans_verbes,0,,71880,7104,48053,178,0,0,47875,21,7,0.3500,15.50,0.7751,0.3184,0.4853,0.6556,1.618,0.3941,1.232,0.138269,0.107263,0.072915,0.062274,0.055838,0.048782,2
2026-07-31T16:46:46,lemonde3j_d10_s4_noms_n0,lemonde3j,10,4,noms,0,,64361,5845,42721,160,0,0,42561,21,7,0.3500,15.36,0.7681,0.3220,0.4888,0.6587,1.629,0.3960,1.234,0.139921,0.108705,0.073402,0.062427,0.055624,0.048696,2
2026-07-31T16:46:48,lemonde3j_d10_s4_noms_propres_n0,lemonde3j,10,4,noms_propres,0,,8546,503,4820,21,0,0,4799,21,5,0.2500,12.76,0.6382,0.3831,0.5653,0.7252,1.884,0.4594,1.230,0.166162,0.137975,0.078973,0.072784,0.060036,0.049337,1
2026-07-31T16:46:51,lemonde3j_d10_s5_tous_n0,lemonde3j,10,5,tous,0,,36998,6619,25368,119,0,0,25249,21,6,0.3000,13.62,0.6812,0.3622,0.5311,0.6921,1.770,0.4294,1.237,0.165080,0.120953,0.076120,0.064233,0.056717,0.048014,1
2026-07-31T16:46:54,lemonde3j_d10_s5_sans_verbes_n0,lemonde3j,10,5,sans_verbes,0,,35099,5873,23816,117,0,0,23699,21,6,0.3000,13.50,0.6752,0.3655,0.5343,0.6945,1.781,0.4306,1.241,0.166246,0.122639,0.076618,0.064230,0.056687,0.047858,2
2026-07-31T16:46:57,lemonde3j_d10_s5_noms_n0,lemonde3j,10,5,noms,0,,31517,5027,21274,103,0,0,21171,21,6,0.3000,13.41,0.6705,0.3683,0.5370,0.6971,1.790,0.4322,1.242,0.166851,0.124354,0.077129,0.064264,0.056328,0.048084,2
2026-07-31T16:47:01,lemonde3j_d10_s5_noms_propres_n0,lemonde3j,10,5,noms_propres,0,,4541,487,2693,16,0,0,2677,21,4,0.2000,11.14,0.5569,0.4236,0.6134,0.7635,2.045,0.5006,1.225,0.190087,0.151909,0.081619,0.078183,0.061731,0.049831,2
2026-07-31T16:47:04,lemonde3j_d10_s6_tous_n0,lemonde3j,10,6,tous,0,,20850,5142,14525,81,0,0,14444,21,5,0.2500,12.18,0.6088,0.3985,0.5698,0.7230,1.899,0.4580,1.244,0.185741,0.132641,0.080123,0.065196,0.058362,0.047740,2
2026-07-31T16:47:07,lemonde3j_d10_s6_sans_verbes_n0,lemonde3j,10,6,sans_verbes,0,,19803,4690,13669,79,0,0,13590,21,5,0.2500,12.10,0.6051,0.4009,0.5721,0.7249,1.907,0.4587,1.247,0.186131,0.134226,0.080510,0.065326,0.058212,0.047687,1
2026-07-31T16:47:10,lemonde3j_d10_s6_noms_n0,lemonde3j,10,6,noms,0,,17740,4064,12186,71,0,0,12115,21,5,0.2500,12.02,0.6010,0.4038,0.5743,0.7269,1.914,0.4595,1.250,0.186331,0.136592,0.080830,0.065336,0.057597,0.047620,1
2026-07-31T16:47:12,lemonde3j_d10_s6_noms_propres_n0,lemonde3j,10,6,noms_propres,0,,2760,452,1686,11,0,0,1675,21,4,0.2000,10.16,0.5078,0.4542,0.6486,0.7919,2.162,0.5287,1.227,0.202809,0.162844,0.088594,0.082669,0.063407,0.048319,1
2026-07-31T16:47:14,lemonde3j_d15_s4_tous_n0,lemonde3j,15,4,tous,0,,76267,8508,49983,212,0,0,49771,31,10,0.3333,22.36,0.7453,0.2503,0.3792,0.5125,1.896,0.3086,1.229,0.114939,0.079654,0.055720,0.048456,0.042549,0.037889,2
2026-07-31T16:47:17,lemonde3j_d15_s4_sans_verbes_n0,lemonde3j,15,4,sans_verbes,0,,71880,7102,46408,205,0,0,46203,31,10,0.3333,22.01,0.7337,0.2551,0.3849,0.5183,1.924,0.3120,1.234,0.117200,0.081364,0.056493,0.048914,0.042890,0.038000,2
2026-07-31T16:47:20,lemonde3j_d15_s4_noms_n0,lemonde3j,15,4,noms,0,,64361,5844,41261,182,0,0,41079,31,10,0.3333,21.76,0.7252,0.2586,0.3889,0.5222,1.944,0.3143,1.237,0.118855,0.082759,0.057031,0.049303,0.042891,0.038060,2
2026-07-31T16:47:22,lemonde3j_d15_s4_noms_propres_n0,lemonde3j,15,4,noms_propres,0,,8546,503,4641,26,0,0,4615,31,7,0.2333,17.36,0.5787,0.3191,0.4687,0.6018,2.344,0.3805,1.232,0.145727,0.109294,0.064075,0.060112,0.048540,0.040955,1
2026-07-31T16:47:25,lemonde3j_d15_s5_tous_n0,lemonde3j,15,5,tous,0,,36998,6616,24721,128,0,0,24593,31,8,0.2667,18.81,0.6269,0.2979,0.4332,0.5631,2.166,0.3484,1.243,0.143517,0.093300,0.061051,0.051500,0.044510,0.039341,2
2026-07-31T16:47:27,lemonde3j_d15_s5_sans_verbes_n0,lemonde3j,15,5,sans_verbes,0,,35099,5871,23191,125,0,0,23066,31,8,0.2667,18.59,0.6195,0.3013,0.4371,0.5671,2.186,0.3503,1.248,0.144927,0.094788,0.061588,0.051823,0.044707,0.039282,2
2026-07-31T16:47:30,lemonde3j_d15_s5_noms_n0,lemonde3j,15,5,noms,0,,31517,5026,20727,111,0,0,20616,31,8,0.2667,18.42,0.6141,0.3041,0.4403,0.5700,2.202,0.3523,1.250,0.145657,0.096395,0.062034,0.052175,0.044588,0.039482,1
2026-07-31T16:47:32,lemonde3j_d15_s5_noms_propres_n0,lemonde3j,15,5,noms_propres,0,,4541,487,2619,17,0,0,2602,31,6,0.2000,14.59,0.4862,0.3629,0.5227,0.6518,2.613,0.4258,1.228,0.170949,0.123498,0.068404,0.065757,0.051769,0.042291,1
2026-07-31T16:47:34,lemonde3j_d15_s6_tous_n0,lemonde3j,15,6,tous,0,,20850,5135,14190,88,0,0,14102,31,7,0.2333,16.22,0.5407,0.3366,0.4760,0.6033,2.380,0.3803,1.251,0.166442,0.104331,0.065808,0.053228,0.046190,0.039954,1
